OBJECTID,UTILITY_ID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,REGULATED,CNTRL_AREA,PLAN_AREA,HOLDING_CO,SUMMR_PEAK,WINTR_PEAK,SUMMER_CAP,WINTER_CAP,NET_GEN,PURCHASED,NET_EX,RETAIL_MWH,WSALE_MWH,TOTAL_MWH,TRANS_MWH,CUSTOMERS,YEAR,SHAPE__Area,SHAPE__Length
2902,15938,RICE LAKE UTILITIES,NOT AVAILABLE,NOT AVAILABLE,WI,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,RICE LAKE UTILITIES,31.1,30.1,-999999,-999999,-999999,165419,0,160517,-999999,165419,0,5825,2017,40873422.64,73617.26175
2903,18249,CITY OF STURGEON BAY - (WI),NOT AVAILABLE,NOT AVAILABLE,WI,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",WISCONSIN PUBLIC POWER INC.,CITY OF STURGEON BAY - (WI),29.4,26.1,-999999,-999999,0,152453,-999999,147182,0,152453,-999999,8899,2017,37730189.31,45158.46054
2904,1776,CITY OF BLACK RIVER FALLS,NOT AVAILABLE,NOT AVAILABLE,WI,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",WISCONSIN PUBLIC POWER INC.,CITY OF BLACK RIVER FALLS,11.3,10.2,-999999,-999999,6352,53827,-999999,56736,0,60179,-999999,2737,2017,27567884.25,61578.13081
2905,15159,CITY OF PLYMOUTH - (WI),NOT AVAILABLE,NOT AVAILABLE,WI,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF PLYMOUTH - (WI),47.3,38.1,-999999,-999999,0,257834,-999999,249587,0,257834,-999999,8202,2017,23635509.57,49893.75078
2906,10605,LAKE MILLS LIGHT & WATER,NOT AVAILABLE,NOT AVAILABLE,WI,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,LAKE MILLS LIGHT & WATER,14.8,10.5,-999999,-999999,0,64928,-999999,62198,0,64928,-999999,4180,2017,19717856.19,41182.73804
2907,13448,CITY OF NEW HOLSTEIN - (WI),NOT AVAILABLE,NOT AVAILABLE,WI,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",WISCONSIN PUBLIC POWER INC.,CITY OF NEW HOLSTEIN - (WI),8.5,8.2,-999999,-999999,0,44083,-999999,42225,0,44083,-999999,2637,2017,19500177.46,52930.51219
2908,4073,CITY OF COLUMBUS - (WI),NOT AVAILABLE,NOT AVAILABLE,WI,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF COLUMBUS - (WI),15,12,-999999,-999999,0,79355,-999999,76508,0,79355,-999999,2830,2017,18987574.34,50034.82345
2909,15312,VILLAGE OF PRAIRIE DU SAC - (WI),NOT AVAILABLE,NOT AVAILABLE,WI,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",WISCONSIN PUBLIC POWER INC.,VILLAGE OF PRAIRIE DU SAC - (WI),10.3,9.2,-999999,-999999,0,49382,-999999,47512,0,49382,-999999,2153,2017,16732181.9,34601.06758
2910,15978,CITY OF RICHLAND CENTER - (WI),NOT AVAILABLE,NOT AVAILABLE,WI,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",WISCONSIN PUBLIC POWER INC.,CITY OF RICHLAND CENTER - (WI),20,14.8,-999999,-999999,0,111556,-999999,108594,0,111556,-999999,2896,2017,13797522.9,42789.55469
2911,13036,VILLAGE OF MT. HOREB - (WI),NOT AVAILABLE,NOT AVAILABLE,WI,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",WISCONSIN PUBLIC POWER INC.,VILLAGE OF MT. HOREB - (WI),12.3,11,-999999,-999999,0,54522,-999999,51602,544,54522,-999999,3814,2017,13719563.44,21581.17095
2912,12265,CITY OF MEDFORD - (WI),NOT AVAILABLE,NOT AVAILABLE,WI,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF MEDFORD - (WI),24,21,-999999,-999999,-999999,126601,0,123151,-999999,126601,0,3234,2017,13513036.57,39885.88082
2913,3814,CITY OF CLINTONVILLE - (WI),NOT AVAILABLE,NOT AVAILABLE,WI,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF CLINTONVILLE - (WI),20.4,21.4,-999999,-999999,-999999,119633,0,116112,-999999,119633,0,2784,2017,12550465.45,31004.67343
2914,765,CITY OF ARCADIA - (WI),115  S JACKSON ST,ARCADIA,WI,54612,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF ARCADIA - (WI),-999999,-999999,16.9,16.9,-999999,-999999,-999999,86424,-999999,-999999,-999999,1589,2017,10645357.09,31795.51165
2915,1278,CITY OF BARRON - (WI),1303 EAST DIVISION,BARRON,WI,54812,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF BARRON - (WI),-999999,-999999,8.4,8.4,-999999,-999999,-999999,77405,-999999,-999999,-999999,1831,2017,10148408.71,24994.39896
2916,11895,VILLAGE OF MAZOMANIE - (WI),NOT AVAILABLE,NOT AVAILABLE,WI,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,VILLAGE OF MAZOMANIE - (WI),-999999,-999999,-999999,-999999,-999999,-999999,-999999,40159,-999999,-999999,-999999,936,2017,8958635.117,42729.32592
2917,17811,CITY OF SPOONER - (WI),NOT AVAILABLE,NOT AVAILABLE,WI,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF SPOONER - (WI),-999999,-999999,-999999,-999999,-999999,-999999,-999999,30047,-999999,-999999,-999999,1892,2017,9233552.402,32098.55638
2918,13965,OCONTO FALLS WATER & LIGHT COMM,NOT AVAILABLE,NOT AVAILABLE,WI,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",WISCONSIN PUBLIC POWER INC.,OCONTO FALLS WATER & LIGHT COMM,5.7,4.6,-999999,-999999,0,27396,-999999,25139,0,27396,-999999,1632,2017,8104710.523,27092.5463
2919,1997,CITY OF BOSCOBEL - (WI),NOT AVAILABLE,NOT AVAILABLE,WI,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",WISCONSIN PUBLIC POWER INC.,CITY OF BOSCOBEL - (WI),9.6,6.8,-999999,-999999,0,45644,-999999,44095,0,45644,-999999,1771,2017,7532716.555,25398.67344
2920,1764,BLACK DIAMOND POWER CO,NOT AVAILABLE,NOT AVAILABLE,WV,NOT AVAILABLE,NOT AVAILABLE,INVESTOR OWNED,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"PJM INTERCONNECTION, LLC",NOT AVAILABLE,BLACK DIAMOND POWER CO,10.2,13.2,-999999,-999999,-999999,54392,0,49598,-999999,54392,0,3938,2017,9903914448,898032.9693
2921,8192,"HARRISON RURAL ELEC ASSN, INC",SUN VALLEY RD,CLARKSBURG,WV,26301,(304) 624-6365,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,http://www.harrisonrea.com/,NOT AVAILABLE,"PJM INTERCONNECTION, LLC",NOT AVAILABLE,"HARRISON RURAL ELEC ASSN, INC",-999999,-999999,-999999,-999999,-999999,-999999,-999999,83311,-999999,-999999,-999999,6798,2017,9978575899,497404.4788
2922,14954,PHILIPPI MUNICIPAL ELECTRIC,NOT AVAILABLE,NOT AVAILABLE,WV,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"PJM INTERCONNECTION, LLC",NOT AVAILABLE,PHILIPPI MUNICIPAL ELECTRIC,-999999,-999999,-999999,-999999,-999999,-999999,-999999,35267,-999999,-999999,-999999,1818,2017,1477736802,189622.1021
2923,13471,CITY OF NEW MARTINSVILLE - (WV),NOT AVAILABLE,NOT AVAILABLE,WV,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,"PJM INTERCONNECTION, LLC",NOT AVAILABLE,CITY OF NEW MARTINSVILLE - (WV),-999999,-999999,-999999,-999999,-999999,-999999,-999999,31707,-999999,-999999,-999999,1815,2017,19674327.49,88430.22294
2924,19156,POWDER RIVER ENERGY CORPORATION,221 MAIN ST.,SUNDANCE,WY,82729,(800) 442-3630,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, http://www.wyomingrenewables.org/wyoming-small-hydropower-handbook/power-market/",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,http://precorp.coop/,REGULATED,WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION,MISSOURI RIVER ENERGY SERVICES,POWDER RIVER ENERGY CORP,287.4,367.1,-999999,-999999,-999999,2356649,0,2274853,-999999,2356649,0,26763,2017,77116406743,1731729.325
2925,8566,HIGH PLAINS POWER INC,203 N 1ST,DUBOIS,WY,82513,(307) 455-2475,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, http://www.wyomingrenewables.org/wyoming-small-hydropower-handbook/power-market/",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,www.highplainspower-org/,REGULATED,WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION,"TRI-STATE G & T ASSN., INC.",HIGH PLAINS POWER INC,118,126.5,-999999,-999999,-999999,900044,0,860358,-999999,900044,0,12813,2017,52563322163,2040433.708
2926,27058,"HIGH WEST ENERGY, INC",6270 COUNTY ROAD 212,PINE BLUFFS,WY,82082,(307) 245-3261,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, http://www.wyomingrenewables.org/wyoming-small-hydropower-handbook/power-market/, http://www.crea.coop/ColoradoCoops/CoopMapofColorado.aspx",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,www.highwestenergy.com,REGULATED,WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION,"TRI-STATE G & T ASSN., INC.","HIGH WEST ENERGY, INC",78.8,55.4,-999999,-999999,-999999,424971,0,394903,-999999,424971,0,10024,2017,30858740960,1162763.067
2927,11273,LOWER VALLEY ENERGY INC,P O BOX 188,AFTON,WY,83110,(307) 733-2446,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, http://www.montanaco-ops.com/content/member-co-ops,http://www.puc.idaho.gov/fileroom/maps/elecoop.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,www.lvenergy-com/,REGULATED,BONNEVILLE POWER ADMINISTRATION,"BONNEVILLE POWER ADMINISTRATION, USDOE",LOWER VALLEY ENERGY INC,93.6,218.8,3.2,3.2,12854,805279,0,772213,-999999,818133,0,27612,2017,29928132048,1039440.81
2928,2998,"CARBON POWER & LIGHT, INC",110 W SPRING AVE,SARATOGA,WY,82331,(307) 326-5206,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, www.wyomingrea.org/about/member-utilities.php",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,www.carbonpower-com,REGULATED,WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION,"TRI-STATE G & T ASSN., INC.","CARBON POWER & LIGHT, INC",27,22.4,-999999,-999999,-999999,132474,0,123772,897,132474,0,6234,2017,21335309701,785538.1113
2929,20506,"WHEATLAND RURAL ELEC ASSN, INC",2154 SOUTH ST,WHEATLAND,WY,82201,(307) 322-2125,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, http://www.wyomingrenewables.org/wyoming-small-hydropower-handbook/power-market/",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,www.wheatlandrea-com/,REGULATED,WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION,"TRI-STATE G & T ASSN., INC.","WHEATLAND RURAL ELEC ASSN, INC",-999999,-999999,-999999,-999999,-999999,-999999,-999999,121772,-999999,-999999,-999999,4002,2017,18654805737,819677.0924
2930,2215,"BRIDGER VALLEY ELEC ASSN, INC",P.O. BOX 399,MOUNTAIN VIEW,WY,82939,(307) 786-2800,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","http://www.eei.org/about/members/uselectriccompanies/documents/eeimemcoterrmap.pdf,http://www.bvea.coop/servicearea.asp",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,http://www.bvea-coop/,REGULATED,WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION,PACIFICORP - PART II SCH 2 (EAST & WEST COMBINED),"BRIDGER VALLEY ELEC ASSN, INC",24.5,26.4,-999999,-999999,-999999,151847,0,143274,-999999,151847,0,6699,2017,17004451051,1264544.639
2931,1675,BIG HORN RURAL ELECTRIC CO,208 S. 5TH ST.,BASIN,WY,82410,(307) 568-2419,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, www.wyomingrea.org/about/member-utilities.php",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,http://www.bighornrea.com/,REGULATED,WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION,"TRI-STATE G & T ASSN., INC.",BIG HORN RURAL ELECTRIC CO,24.8,23.9,-999999,-999999,-999999,136349,0,130689,-999999,136349,0,3806,2017,15894309456,1508006.086
2932,21664,WILLWOOD LIGHT & POWER COMPANY,1306 ROAD 9,POWELL,WY,82435,(307) 754-3831,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION",http://www.gvp.org/content/service-area,2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,NOT AVAILABLE,REGULATED,PACIFICORP - EAST,PACIFICORP - PART II SCH 2 (EAST & WEST COMBINED),WILLWOOD LIGHT & POWER CO,-999999,-999999,-999999,-999999,-999999,-999999,-999999,755,-999999,-999999,-999999,47,2017,7207985684,861886.9667
2933,3461,CHEYENNE LIGHT FUEL & POWER CO,1301 W 24TH ST,CHEYENNE,WY,82001,(307) 638-3361,INVESTOR OWNED,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, http://www.eei.org/about/members/uselectriccompanies/documents/eeimemcoterrmap.pdf",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,https://www.cheyennelight-com/,REGULATED,WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION,PACIFICORP - PART II SCH 2 (EAST & WEST COMBINED),"BLACK HILLS UTILITY HOLDINGS, INC",249,230,-999999,-999999,798024,964093,0,1528083,119564,1762117,0,42130,2017,4472856829,366991.9408
2934,31516,MIDVALE IRRIGATION DISTRICT,3RD ST,PAVILLION,WY,82523,(307) 856-6359,POLITICAL SUBDIVISION,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION",http://www.gvp.org/content/service-area,2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,midvaleirrigation.net/,REGULATED,PACIFICORP - EAST,WESTERN AREA POWER ADMINISTRATION - COLORADO-MISSOURI CONTROL AREA,MIDVALE IRRIGATION DISTRICT,-999999,-999999,-999999,-999999,-999999,-999999,-999999,59,-999999,-999999,-999999,6,2017,1885366939,338384.8946
2935,6950,GARLAND LIGHT & POWER COMPANY,755 HIGHWAY 14,POWELL,WY,82435,(307) 754-2881,COOPERATIVE,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, www.wyomingrea.org/about/member-utilities.php",2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,http://www.garlandpower-org/,REGULATED,WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION,"TRI-STATE G & T ASSN., INC.",GARLAND LIGHT & POWER COMPANY,6,6,-999999,-999999,-999999,28209,0,26340,-999999,28209,0,2032,2017,1237330388,260593.8728
2936,7222,CITY OF GILLETTE - (WY),201 E. 5TH STREET P.O. BOX 3003,GILLETTE,WY,82717,(307) 686-5200,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION",https://www.sciencebase.gov/catalog/item/4f885b40e4b00c8cba5f64b4,2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,http://www.gillettewy-gov/,REGULATED,WESTERN AREA POWER ADMINISTRATION UGP WEST,WESTERN AREA POWER ADMINISTRATION - COLORADO-MISSOURI CONTROL AREA,CITY OF GILLETTE (WY),77.8,61.2,-999999,-999999,185841,154444,0,320968,-999999,340285,0,15695,2017,105930338.6,89280.88654
2937,3881,CITY OF CODY,"1338 RUMSEY AVE,",CODY,WY,82414,(307) 527-7511,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION",https://www.sciencebase.gov/catalog/item/4f885b40e4b00c8cba5f64b4,2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,www.cityofcody-wy-gov/,REGULATED,WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION,WESTERN AREA POWER ADMINISTRATION - COLORADO-MISSOURI CONTROL AREA,CITY OF CODY (WY),25.3,22.1,-999999,-999999,-999999,121335,0,114306,-999999,121335,0,7469,2017,52472400.03,74530.21728
2938,20512,TOWN OF WHEATLAND - (WY),600 9TH ST,WHEATLAND,WY,82201,(307) 322-2962,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION",https://www.sciencebase.gov/catalog/item/4f885b40e4b00c8cba5f64b4,2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,http://www.townofwheatlandwy.org/,REGULATED,WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION,"TRI-STATE G & T ASSN., INC.",WHEATLAND WY (TOWN OF),-999999,-999999,-999999,-999999,-999999,-999999,-999999,35329,-999999,-999999,-999999,2477,2017,18801758.15,33345.34565
2939,19032,CITY OF TORRINGTON - (WY),436 EAST 22ND AVE,TORRINGTON,WY,82240,(307) 532-5666,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION",https://www.sciencebase.gov/catalog/item/4f885b40e4b00c8cba5f64b4,2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,http://www.city-of-torrington-org/departments/utilities,REGULATED,WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION,WESTERN AREA POWER ADMINISTRATION - COLORADO-MISSOURI CONTROL AREA,CITY OF TORRINGTON  (WY),17.7,15.7,-999999,-999999,-999999,93741,0,91669,-999999,93741,0,3895,2017,18329468.25,74918.04077
2940,15051,CITY OF PINE BLUFFS - (WY),P.O. BOX 429 220 MAIN STREET,PINE BLUFFS,WY,82082,(307) 245-3746,MUNICIPAL,USA,2211,"ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION",https://www.sciencebase.gov/catalog/item/4f885b40e4b00c8cba5f64b4,2018-10-12T00:00:00.000Z,OTHER,2018-10-12T00:00:00.000Z,http://www.pinebluffswy-gov/,REGULATED,WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION,WESTERN AREA POWER ADMINISTRATION - COLORADO-MISSOURI CONTROL AREA,PINE BLUFFS WY (CITY OF),-999999,-999999,-999999,-999999,-999999,-999999,-999999,9327,-999999,-999999,-999999,764,2017,15762167.85,17037.84326
