cwns_id,lat,lon,huc8,watershed,flow_mun_MGD,flow_ind_MGD,pop,flow_interpolated,discharge_method
34004502001,39.0536,-74.758,2040302,Great Egg Harbor,0.12793868097185468,NA,1021,TRUE,Discharge To Another Facility
42001111001,40.7484,-76.3408,2040203,Schuylkill,0.41,NA,1021,FALSE,Outfall To Surface Waters
51000257010,38.2494,-79.2894,2070005,South Fork Shenandoah,0.12793868097185468,NA,1021,TRUE,Discharge To Another Facility
35000041001,36.5075,-104.8959,11080002,Cimarron,0.12793868097185468,NA,1021,TRUE,Outfall To Surface Waters
35000041001,36.5075,-104.8959,11080002,Cimarron,0.12793868097185468,NA,1021,TRUE,Reuse: Irrigation
35000041001,36.5075,-104.8959,11080002,Cimarron,0.12793868097185468,NA,1021,TRUE,Evaporation
31000710001,40.14,-97.7229,10270206,Upper Little Blue,0.1,NA,1021,FALSE,Outfall To Surface Waters
1000243001,33.9741,-86.5752,3160111,Locust,0.066,NA,1020,FALSE,Outfall To Surface Waters
55009402001,44.1047,-88.6432,4030201,Upper Fox,0.075,NA,1020,FALSE,Outfall To Surface Waters
37000601001,36.1576,-81.8856,6010103,Watauga,0.201,NA,1020,FALSE,Outfall To Surface Waters
55001770001,44.1229,-91.7072,7040003,Buffalo-Whitewater,0.155,NA,1020,FALSE,Outfall To Surface Waters
19000430001,40.7353,-91.9456,7100009,Lower Des Moines,0.08,NA,1020,FALSE,Outfall To Surface Waters
50000019001,43.3866,-72.6015,1080104,Upper Connecticut-Mascoma,0.065,0.01,1020,FALSE,Outfall To Surface Waters
37005302001,35.4594,-79.028,3030004,Upper Cape Fear,0.1,NA,1020,FALSE,Outfall To Surface Waters
1000128003,31.2691,-86.2198,3140202,Pea,0.149,NA,1020,FALSE,Outfall To Surface Waters
38000113001,46.9149,-104.0039,10110204,Beaver,0.1,NA,1019,FALSE,Outfall To Surface Waters
39003178001,41.4076,-83.8544,4100009,Lower Maumee,0.06,NA,1018,FALSE,Outfall To Surface Waters
54002394001,37.7433,-81.8734,5070101,Upper Guyandotte,0.12756275928437616,NA,1018,TRUE,Discharge To Another Facility
55000040001,42.6923,-89.4342,7090004,Sugar,0.1,NA,1018,FALSE,Outfall To Surface Waters
42000123001,39.8167,-75.4333,2040202,Lower Delaware,0.12756275928437616,NA,1018,TRUE,Discharge To Another Facility
42004084001,40.425,-78.4278,2050302,Upper Juniata,0.12756275928437616,NA,1018,TRUE,Discharge To Another Facility
39002044001,41.24,-83.6467,4100010,Cedar-Portage,0.05,NA,1017,FALSE,Outfall To Surface Waters
30000157001,46.4281,-109.8,10040201,Upper Musselshell,0.144,NA,1017,FALSE,Outfall To Surface Waters
55009883001,45.2387,-88.0216,4030105,Peshtigo,0.1,NA,1016,FALSE,Outfall To Surface Waters
19000873001,41.5347,-93.9569,7100006,North Raccoon,0.05,NA,1016,FALSE,Outfall To Surface Waters
28001940001,32.4856,-90.2184,8060202,Lower Big Black,0.06,NA,1016,FALSE,Outfall To Surface Waters
29002032001,40.3934,-95.5116,10240005,Tarkio-Wolf,0.169,NA,1016,FALSE,Outfall To Surface Waters
49000119001,38.9222,-111.9333,16030003,Middle Sevier,0.12731214482605716,NA,1016,TRUE,Evaporation
49000119001,38.9222,-111.9333,16030003,Middle Sevier,0.12731214482605716,NA,1016,TRUE,Discharge To Groundwater
53002640001,47.5744,-120.6081,17020011,Wenatchee,0.12731214482605716,NA,1016,TRUE,Outfall To Surface Waters
39000326001,40.9645,-83.8019,4100008,Blanchard,0.1,NA,1015,FALSE,Outfall To Surface Waters
42005457001,40.6531,-79.8856,5010009,Lower Allegheny,0.12,NA,1015,FALSE,Outfall To Surface Waters
53000955001,46.9094,-117.0812,17060108,Palouse,0.28,NA,1015,FALSE,Outfall To Surface Waters
22001070001,32.8918,-93.6918,11140205,Bodcau Bayou,0.23,NA,1015,FALSE,Outfall To Surface Waters
42000104001,40.3026,-75.4938,2040203,Schuylkill,0.044,NA,1014,FALSE,Outfall To Surface Waters
40000034001,35.6214,-95.972,11100302,Lower North Canadian,0.12,NA,1014,FALSE,Outfall To Surface Waters
55003206001,43.8335,-88.2418,4030101,Manitowoc-Sheboygan,0.109,NA,1013,FALSE,Outfall To Surface Waters
18004912001,41.4039,-86.8651,7120001,Kankakee,0.1,NA,1013,FALSE,Outfall To Surface Waters
19000632001,42.3183,-95.2606,10230005,Maple,0.15,NA,1013,FALSE,Outfall To Surface Waters
29003390001,40.0374,-94.5188,10240012,Platte,0.1,NA,1013,FALSE,Outfall To Surface Waters
51000129003,36.6014,-81.1117,5050001,Upper New,0.25,NA,1012,FALSE,Outfall To Surface Waters
19000699001,42.0631,-90.4006,7060006,Maquoketa,0.13,0.1,1012,FALSE,Outfall To Surface Waters
34009411001,41.0342,-74.6413,2020007,Rondout,0.03,NA,1012,FALSE,Outfall To Surface Waters
5000454001,35.419,-93.6734,11110202,Dardanelle Reservoir,0.071,NA,1012,FALSE,Outfall To Surface Waters
20001129001,39.0315,-96.7967,10270101,Upper Kansas,0.11,0.03,1012,FALSE,Outfall To Surface Waters
39002807001,39.3996,-83.1819,5060003,Paint,0.181,NA,1011,FALSE,Outfall To Surface Waters
13000542001,31.6163,-82.8916,3070201,Satilla,0.13,NA,1011,FALSE,Spray Irrigation
5000495001,33.7069,-94.4025,11140109,Lower Little,0.198,NA,1011,FALSE,Outfall To Surface Waters
39005278001,39.904,-82.5339,5040006,Licking,0.302,NA,1010,FALSE,Outfall To Surface Waters
54002409001,39.4506,-80.2678,5020002,West Fork,0.12656030145110012,NA,1010,TRUE,Discharge To Another Facility
18000505001,40.3169,-85.5053,5120103,Mississinewa,0.2,NA,1010,FALSE,Outfall To Surface Waters
28000327505,34.9408,-90.0846,8010211,Horn Lake-Nonconnah,0.101,NA,1010,FALSE,Discharge To Another Facility
28000327505,34.9408,-90.0846,8010211,Horn Lake-Nonconnah,0.101,NA,1010,FALSE,Outfall To Surface Waters
50000027001,44.6633,-73.0189,2010005,Lamoille,0.04,NA,1010,FALSE,Outfall To Surface Waters
42004288001,41.072,-77.5842,2050204,Bald Eagle,0.07,NA,1010,FALSE,Outfall To Surface Waters
41000191001,43.9155,-122.7832,17090001,Middle Fork Willamette,0.122,NA,1010,FALSE,Outfall To Surface Waters
28000327506,34.9618,-89.7576,8030204,Coldwater,0.101,NA,1010,FALSE,Outfall To Surface Waters
35000063001,33.2552,-103.3161,12080006,Sulphur Springs Draw,0.08,NA,1010,FALSE,Evaporation
48003165001,30.5703,-98.2908,12090205,Austin-Travis Lakes,0.05,NA,1010,FALSE,Spray Irrigation
6005238001,38.3219,-120.5108,18040011,Upper Calaveras,0.07,NA,1010,FALSE,Discharge To Groundwater
55004760002,43.1492,-88.1667,7120006,Upper Fox,0.12643499422194063,NA,1009,TRUE,Discharge To Another Facility
56000047001,44.2885,-104.9579,10120201,Upper Belle Fourche,0.05,NA,1009,FALSE,Outfall To Surface Waters
19000152001,41.8911,-91.0714,7080103,Lower Wapsipinicon,0.098,NA,1008,FALSE,Outfall To Surface Waters
17007813001,40.8653,-90.7541,7080104,Flint-Henderson,0.09,NA,1008,FALSE,Outfall To Surface Waters
19000747001,42.9708,-93.2072,7080204,West Fork Cedar,0.1,NA,1008,FALSE,Outfall To Surface Waters
13000177001,32.7209,-84.5466,3130005,Upper Flint,0.07,NA,1008,FALSE,Outfall To Surface Waters
31000387001,40.1085,-96.1564,10240006,Little Nemaha,0.13,NA,1008,FALSE,Outfall To Surface Waters
5000047001,34.6127,-92.4628,11110207,Lower Arkansas-Maumelle,0.057,NA,1008,FALSE,Outfall To Surface Waters
17000599001,40.137,-87.6217,5120109,Vermilion,0.12618437976362162,NA,1007,TRUE,Discharge To Another Facility
21000284001,36.8464,-83.3543,5130101,Upper Cumberland,0.028,NA,1007,FALSE,Outfall To Surface Waters
34006244001,39.8398,-75.0183,2040202,Lower Delaware,0.12618437976362162,NA,1007,TRUE,Discharge To Another Facility
26000552001,42.7303,-83.4142,4090003,Clinton,0.1259337653053026,NA,1005,TRUE,Discharge To Another Facility
26004012001,41.8917,-83.7667,4100002,Raisin,0.08,NA,1005,FALSE,Outfall To Surface Waters
42006045001,41.5887,-79.5839,5010003,Middle Allegheny-Tionesta,0.13,NA,1005,FALSE,Outfall To Surface Waters
42003163005,NA,NA,2050306,Lower Susquehanna,0.1259337653053026,NA,1005,TRUE,Discharge To Another Facility
13000034001,33.7,-84.15,3070103,Upper Ocmulgee,0.1259337653053026,NA,1005,TRUE,Discharge To Another Facility
13000613001,34.1129,-84.7592,3150104,Etowah,0.1258084580761431,NA,1004,TRUE,Outfall To Surface Waters
13000532001,33.5308,-85.2821,3150108,Upper Tallapoosa,0.19,NA,1004,FALSE,Outfall To Surface Waters
25000179004,42.5897,-72.688,1080203,Deerfield,0.1258084580761431,NA,1004,TRUE,Discharge To Another Facility
13000006018,33.5167,-84.3667,3070103,Upper Ocmulgee,0.1258084580761431,NA,1004,TRUE,Discharge To Another Facility
13000036002,34.1244,-84.0272,3130001,Upper Chattahoochee,0.1,NA,1004,FALSE,Outfall To Surface Waters
13000036002,34.1244,-84.0272,3130001,Upper Chattahoochee,0.1,NA,1004,FALSE,Discharge To Another Facility
13000797001,33.2783,-84.5069,3130005,Upper Flint,0.1,NA,1004,FALSE,Spray Irrigation
20000127001,37.3933,-97.6334,11030013,Middle Arkansas-Slate,0.132,NA,1004,FALSE,Outfall To Surface Waters
55003190001,46.4313,-90.2307,4010302,Bad-Montreal,0.179,NA,1003,FALSE,Outfall To Surface Waters
20000360001,37.4314,-101.0179,11040006,Upper Cimarron-Liberal,0.1,NA,1003,FALSE,Evaporation
39009031001,39.5777,-83.1199,5060002,Lower Scioto,0.1,NA,1002,FALSE,Outfall To Surface Waters
38000358001,46.2565,-99.5663,10130104,Beaver,0.1,NA,1002,FALSE,Outfall To Surface Waters
40000083001,34.9609,-94.7171,11110105,Poteau,0.1,NA,1002,FALSE,Outfall To Surface Waters
40000083001,34.9609,-94.7171,11110105,Poteau,0.1,NA,1002,FALSE,Reuse: Irrigation
29002453001,39.8749,-94.3581,10280101,Upper Grand,0.08,NA,1002,FALSE,Outfall To Surface Waters
42001068001,40.3,-76.7,2050305,Lower Susquehanna-Swatara,0.12543253638866458,NA,1001,TRUE,Discharge To Another Facility
20000722001,38.6011,-95.6819,10290101,Upper Marais Des Cygnes,0.102,NA,1001,FALSE,Outfall To Surface Waters
13000214001,34.2803,-84.827,3150104,Etowah,0.1,NA,1000,FALSE,Discharge To Another Facility
13000214001,34.2803,-84.827,3150104,Etowah,0.1,NA,1000,FALSE,Outfall To Surface Waters
1000401001,32.4426,-87.5233,3160113,Lower Black Warrior,0.375,0.125,1000,FALSE,Outfall To Surface Waters
55000023001,43.3872,-88.2122,4040003,Milwaukee,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
18006019001,41.3192,-85.5098,4050001,St. Joseph,0.1,NA,1000,FALSE,Outfall To Surface Waters
26001106001,42.2508,-84.2122,4050004,Upper Grand,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
26000479001,43.3278,-83.3403,4080204,Flint,0.09,NA,1000,FALSE,Outfall To Surface Waters
42005033002,40.4631,-79.0359,5010007,Conemaugh,0.1,NA,1000,FALSE,Outfall To Surface Waters
39009143008,41.112,-83.4007,4100010,Cedar-Portage,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
39002969029,41.4713,-81.1594,4110002,Cuyahoga,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
39004205004,41.6435,-81.3417,4110003,Ashtabula-Chagrin,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
36008152001,43.2167,-77.8,4130001,Oak Orchard-Twelvemile,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
36007035001,43.325,-76.7028,4140101,Irondequoit-Ninemile,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
36006047001,43.9456,-76.1286,4150102,Chaumont-Perch,0.35,NA,1000,FALSE,Outfall To Surface Waters
36006111002,44.8035,-74.9979,4150305,Raquette,0.109,NA,1000,FALSE,Outfall To Surface Waters
42005235001,40.6089,-80.2186,5030101,Upper Ohio,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
39000061001,39.3158,-81.6437,5030202,Upper Ohio-Shade,0.068,NA,1000,FALSE,Outfall To Surface Waters
54005301001,39.0665,-81.3993,5030203,Little Kanawha,0.14,NA,1000,FALSE,Outfall To Surface Waters
51001400033,37.2155,-80.4754,5050002,Middle New,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
39002813008,39.8828,-83.1548,5060001,Upper Scioto,0.098,NA,1000,FALSE,Outfall To Surface Waters
54002416001,39.4603,-80.2139,5020003,Upper Monongahela,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
42007416001,39.7287,-80.0617,5020005,Lower Monongahela,0.1,NA,1000,FALSE,Outfall To Surface Waters
39008637008,39.5596,-84.1732,5080002,Lower Great Miami,0.07,NA,1000,FALSE,Outfall To Surface Waters
21000300001,37.2686,-85.8883,5110001,Upper Green,0.104,NA,1000,FALSE,Outfall To Surface Waters
47000975001,35.6092,-85.8994,5110002,Barren,0.193,NA,1000,FALSE,Outfall To Surface Waters
18004101001,40.6671,-86.1005,5120101,Upper Wabash,0.3,NA,1000,FALSE,Outfall To Surface Waters
18000604002,40.444,-86.9236,5120108,Middle Wabash-Little Vermilion,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
18080000016,38.3654,-85.6986,5140101,Silver-Little Kentucky,0.12530722915950507,NA,1000,TRUE,Outfall To Surface Waters
21000701001,37.0803,-88.8933,5140206,Lower Ohio,0.048,NA,1000,FALSE,Outfall To Surface Waters
37005702001,35.0676,-83.2252,6010202,Upper Little Tennessee,0.157,NA,1000,FALSE,Outfall To Surface Waters
1000135001,34.3371,-87.7074,6030006,Bear,0.175,NA,1000,FALSE,Outfall To Surface Waters
18004794001,39.0494,-85.5289,5120207,Muscatatuck,0.25,NA,1000,FALSE,Outfall To Surface Waters
47000207001,36.013,-86.889,5130204,Harpeth,0.09,NA,1000,FALSE,Reuse: Irrigation
55000450001,42.5631,-90.3734,7060005,Apple-Plum,0.059,NA,1000,FALSE,Outfall To Surface Waters
55000290000,43.3919,-89.4669,7070005,Lower Wisconsin,0.08,NA,1000,FALSE,Discharge To Groundwater
19000431001,41.3553,-91.9572,7080107,Skunk,0.19,NA,1000,FALSE,Outfall To Surface Waters
19000017001,42.7408,-92.7846,7080204,West Fork Cedar,0.12,NA,1000,FALSE,Outfall To Surface Waters
17002065001,42.1944,-87.8674,7120003,Chicago,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
55001310015,42.605,-88.5217,7120006,Upper Fox,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
17000136002,42.43,-88.1862,7120006,Upper Fox,0.15,NA,1000,FALSE,Outfall To Surface Waters
17005315001,39.2617,-89.3367,7140203,Shoal,0.11,NA,1000,FALSE,Outfall To Surface Waters
28001828001,34.8461,-90.3487,8010100,Lower Mississippi-Memphis,1.629,NA,1000,FALSE,Outfall To Surface Waters
47001450001,36.0084,-88.6067,8010204,North Fork Forked Deer,0.073,NA,1000,FALSE,Outfall To Surface Waters
29001069001,36.8771,-89.5259,8020201,New Madrid-St. Johns,0.12,0.08,1000,FALSE,Outfall To Surface Waters
23000135001,44.2086,-70.5258,1040002,Lower Androscoggin,0.36,NA,1000,FALSE,Outfall To Surface Waters
36005004003,44.7228,-73.7211,2010006,Great Chazy-Saranac,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
36005112001,43.3611,-73.5329,2020003,Hudson-Hoosic,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
36005099001,43.2626,-73.582,2020003,Hudson-Hoosic,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
36004159001,42.1742,-74.205,2020005,Schoharie,0.028,NA,1000,FALSE,Outfall To Surface Waters
36003046001,41.375,-73.9667,2020008,Hudson-Wappinger,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
36003155001,41.3133,-73.885,2030101,Lower Hudson,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
36005069001,43.4333,-73.7,2010001,Lake George,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
42000112002,40.1987,-75.3457,2040203,Schuylkill,0.12,NA,1000,FALSE,Outfall To Surface Waters
36001015005,40.9167,-73.1167,2030201,Northern Long Island,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
36001020001,40.7649,-73.0223,2030202,Southern Long Island,0.174,NA,1000,FALSE,Outfall To Surface Waters
36001015010,40.8747,-73.1383,2030202,Southern Long Island,0.088,NA,1000,FALSE,Discharge To Groundwater
36003107006,41.6583,-74.625,2040104,Middle Delaware-Mongaup-Brodhead,0.1,NA,1000,FALSE,Discharge To Groundwater
42001310001,40.8292,-75.7336,2040106,Lehigh,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
42001793001,41.242,-78.5334,2050201,Upper West Branch Susquehanna,0.145,NA,1000,FALSE,Outfall To Surface Waters
42008012002,40.8051,-78.0439,2050204,Bald Eagle,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
42001155001,40.4643,-76.9364,2050301,Lower Susquehanna-Penns,0.09,NA,1000,FALSE,Outfall To Surface Waters
42001160003,40.3667,-76.7167,2050305,Lower Susquehanna-Swatara,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
42001202001,40.0098,-76.1326,2050306,Lower Susquehanna,0.12,NA,1000,FALSE,Outfall To Surface Waters
42007462002,40.3083,-75.65,2040203,Schuylkill,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
42001144001,40.2813,-75.8591,2040203,Schuylkill,0.1,NA,1000,FALSE,Outfall To Surface Waters
42003270001,40.05,-76.6833,2050306,Lower Susquehanna,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
42003064001,39.9875,-76.7858,2050306,Lower Susquehanna,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
24000135001,39.5803,-75.9789,2060002,Chester-Sassafras,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
24000090014,39.5417,-77.6082,2070004,Conococheague-Opequon,0.01,NA,1000,FALSE,Outfall To Surface Waters
24000300014,39.529,-77.3105,2070009,Monocacy,0.08,NA,1000,FALSE,Outfall To Surface Waters
24000063007,38.1917,-76.4361,2070011,Lower Potomac,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
51000203001,37.9322,-76.7417,2080104,Lower Rappahannock,0.15,NA,1000,FALSE,Outfall To Surface Waters
37000904001,34.4844,-78.6496,3040206,Waccamaw,0.11,0.01,1000,FALSE,Outfall To Surface Waters
13009990004,33.5737,-83.8967,3070103,Upper Ocmulgee,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
12000120009,28.8761,-81.9089,3080102,Oklawaha,0.12530722915950507,NA,1000,TRUE,Discharge To Groundwater
12000012001,30.2963,-81.9784,3080103,Lower St. Johns,0.14,NA,1000,FALSE,Outfall To Surface Waters
12000239002,27.5639,-81.8169,3100101,Peace,0.12530722915950507,NA,1000,TRUE,Spray Irrigation
12000236001,30.3281,-82.7403,3110201,Upper Suwannee,0.14,NA,1000,FALSE,Reuse: Industrial
12000257001,30.0617,-83.1808,3110205,Lower Suwannee,0.1,NA,1000,FALSE,Spray Irrigation
13000720001,31.5,-84.6667,3130009,Ichawaynochaway,0.11,NA,1000,FALSE,Spray Irrigation
12000228004,30.7069,-84.8397,3130011,Apalachicola,0.12530722915950507,NA,1000,TRUE,Outfall To Surface Waters
22003118002,30.0337,-91.8756,8080103,Vermilion,0.12530722915950507,NA,1000,TRUE,Outfall To Surface Waters
22003118002,30.0337,-91.8756,8080103,Vermilion,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
8000153001,40.7422,-106.2931,10180001,North Platte Headwaters,0.08,NA,1000,FALSE,Outfall To Surface Waters
56000015001,41.1167,-104.7336,10190009,Crow,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
8209000066,39.2219,-104.5338,10190010,Kiowa,0.06,NA,1000,FALSE,Evaporation
8209000066,39.2219,-104.5338,10190010,Kiowa,0.06,NA,1000,FALSE,Outfall To Surface Waters
31001470001,41.2538,-98.9537,10210003,Lower Middle Loup,0.38,NA,1000,FALSE,Outfall To Surface Waters
35201200002,36.4048,-105.2839,11080002,Cimarron,0.12530722915950507,NA,1000,TRUE,Reuse: Irrigation
35201200002,36.4048,-105.2839,11080002,Cimarron,0.12530722915950507,NA,1000,TRUE,Outfall To Surface Waters
32000200423,39.4636,-119.7469,16050102,Truckee,0.12530722915950507,NA,1000,TRUE,Reuse: Irrigation
30000146001,47.4625,-114.9278,17010212,Lower Flathead,0.12,NA,1000,FALSE,Discharge To Groundwater
40000105001,35.3918,-97.9402,11090202,Lower Canadian-Walnut,0.14,NA,1000,FALSE,Outfall To Surface Waters
48004364001,33.8019,-98.5314,11130206,Wichita,0.05,NA,1000,FALSE,Spray Irrigation
41000064002,45.3386,-118.0472,17060104,Upper Grande Ronde,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
41000150001,45.0602,-123.6093,17090008,Yamhill,0.052,NA,1000,FALSE,Outfall To Surface Waters
41000150001,45.0602,-123.6093,17090008,Yamhill,0.052,NA,1000,FALSE,Spray Irrigation
53000641001,47.9131,-124.6369,17100101,Hoh-Quillayute,0.08,NA,1000,FALSE,Ocean Discharge
48001018003,31.0697,-94.0394,12020005,Lower Angelina,0.12,NA,1000,FALSE,Outfall To Surface Waters
48004053001,33.2576,-97.2464,12030103,Elm Fork Trinity,0.066,NA,1000,FALSE,Outfall To Surface Waters
48004053001,33.2576,-97.2464,12030103,Elm Fork Trinity,0.066,NA,1000,FALSE,Discharge To Another Facility
48004123001,32.9747,-97.3475,12030104,Denton,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
48004354019,NA,NA,12030106,East Fork Trinity,0.25,NA,1000,FALSE,Outfall To Surface Waters
48004006001,33.1557,-96.3747,12030106,East Fork Trinity,0.16,NA,1000,FALSE,Outfall To Surface Waters
28000245001,33.9704,-89.6757,8030205,Yalobusha,0.107,0.01,1000,FALSE,Outfall To Surface Waters
22001095001,31.4649,-92.4679,8040202,Lower Ouachita-Bayou De Loutre,0.09,NA,1000,FALSE,Outfall To Surface Waters
6005217001,38.7978,-121.1342,18020111,Lower American,0.07,NA,1000,FALSE,Outfall To Surface Waters
6005114001,35.1634,-118.6641,18030012,Tulare-Buena Vista Lakes,0.06,NA,1000,FALSE,Spray Irrigation
48009044001,31.886,-100.552,12080008,Upper Colorado,0.1,NA,1000,FALSE,Outfall To Surface Waters
48009044001,31.886,-100.552,12080008,Upper Colorado,0.1,NA,1000,FALSE,Spray Irrigation
48009044001,31.886,-100.552,12080008,Upper Colorado,0.1,NA,1000,FALSE,Reuse: Industrial
48002041001,32.1231,-99.1667,12090107,Pecan Bayou,0.07,NA,1000,FALSE,Spray Irrigation
48008073001,29.4461,-96.9435,12100101,Lavaca,0.1,NA,1000,FALSE,Outfall To Surface Waters
48008037002,29.6774,-96.9194,12100102,Navidad,0.075,0.06,1000,FALSE,Outfall To Surface Waters
48001436001,28.0611,-97.0408,12100405,Aransas Bay,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
8209000067,37.6764,-106.6153,13010001,Rio Grande Headwaters,0.12530722915950507,NA,1000,TRUE,Outfall To Surface Waters
35201200031,35.1949,-106.3183,13020201,Rio Grande-Santa Fe,0.1,NA,1000,FALSE,Outfall To Surface Waters
6004011010,34.2751,-119.1462,18070102,Santa Clara,0.12,NA,1000,FALSE,Discharge To Groundwater
6004011010,34.2751,-119.1462,18070102,Santa Clara,0.12,NA,1000,FALSE,Reuse: Irrigation
6008097001,33.7965,-117.2835,18070202,San Jacinto,0.12530722915950507,NA,1000,TRUE,Discharge To Another Facility
8000289001,37.4697,-108.5161,14030002,Upper Dolores,0.12530722915950507,NA,1000,TRUE,Outfall To Surface Waters
8201200021,40.2711,-106.8394,14050001,Upper Yampa,0.12530722915950507,NA,1000,TRUE,Outfall To Surface Waters
8000115901,40.2711,-106.8394,14050001,Upper Yampa,0.25,NA,1000,FALSE,Outfall To Surface Waters
15000001012,20.0772,-155.4692,20010000,Hawaii,0.056,NA,1000,FALSE,Deep Well
37005201001,34.906,-77.2314,3020301,White Oak River,0.07,0.02,1000,FALSE,Outfall To Surface Waters
39000188001,40.7413,-81.8252,5040003,Walhonding,0.08,NA,999,FALSE,Outfall To Surface Waters
54000801001,38.4484,-81.0898,5050007,Elk,0.2,NA,999,FALSE,Outfall To Surface Waters
42004096001,41.0144,-76.3811,2050107,Upper Susquehanna-Lackawanna,0.12518192193034558,NA,999,TRUE,Discharge To Another Facility
42004244001,40.7469,-77.2092,2050301,Lower Susquehanna-Penns,0.11,NA,999,FALSE,Outfall To Surface Waters
42007580001,40.1584,-78.255,2050303,Raystown,0.06,NA,999,FALSE,Outfall To Surface Waters
42001182001,40.0856,-76.6619,2050306,Lower Susquehanna,0.1,NA,999,FALSE,Outfall To Surface Waters
37005602002,35.639,-82.1587,3050101,Upper Catawba,0.32,0.13,999,FALSE,Outfall To Surface Waters
28001090003,32.2503,-90.4449,8060202,Lower Big Black,0.15,NA,999,FALSE,Outfall To Surface Waters
26002141001,42.6106,-85.114,4050007,Thornapple,0.16,NA,998,FALSE,Outfall To Surface Waters
39004660001,41.4652,-83.4831,4100010,Cedar-Portage,0.12,NA,998,FALSE,Outfall To Surface Waters
17000283001,38.7243,-89.7685,7140204,Lower Kaskaskia,0.06,NA,998,FALSE,Outfall To Surface Waters
23000078001,44.3947,-68.0872,1050002,Maine Coastal,0.1,NA,998,FALSE,Ocean Discharge
37007702001,35.0829,-79.7762,3040201,Lower Pee Dee,0.08,0.02,998,FALSE,Outfall To Surface Waters
55004930001,44.0679,-87.8904,4030101,Manitowoc-Sheboygan,0.14,NA,997,FALSE,Outfall To Surface Waters
22003408001,32.5427,-93.2863,11140203,Loggy Bayou,0.1,NA,997,FALSE,Outfall To Surface Waters
55000920001,45.4458,-92.4511,7030005,Lower St. Croix,0.102,NA,996,FALSE,Discharge To Groundwater
38000348001,48.9231,-97.9141,9020313,Pembina,0.09,NA,996,FALSE,Outfall To Surface Waters
53002540001,46.6766,-120.6996,17030002,Naches,0.21,NA,996,FALSE,Discharge To Groundwater
53002540001,46.6766,-120.6996,17030002,Naches,0.21,NA,996,FALSE,Outfall To Surface Waters
18000037001,39.6876,-86.6378,5120203,Eel,0.12468069301370756,NA,995,TRUE,Outfall To Surface Waters
19000456001,43.3496,-91.2069,7060001,Coon-Yellow,0.24,NA,995,FALSE,Outfall To Surface Waters
16000157001,43.6233,-113.299,17040218,Big Lost,0.2,NA,995,FALSE,Spray Irrigation
20000707001,38.7478,-95.8221,10290101,Upper Marais Des Cygnes,0.09,NA,995,FALSE,Outfall To Surface Waters
42005312001,40.6994,-80.2653,5030101,Upper Ohio,0.12455538578454804,NA,994,TRUE,Discharge To Another Facility
54003009001,39.6556,-79.9922,5020003,Upper Monongahela,0.12455538578454804,NA,994,TRUE,Discharge To Another Facility
39001660013,39.2417,-84.2959,5090202,Little Miami,0.14,NA,994,FALSE,Outfall To Surface Waters
39001660013,39.2417,-84.2959,5090202,Little Miami,0.14,NA,994,FALSE,Discharge To Another Facility
19000622001,41.5169,-92.06,7080209,Lower Iowa,0.13,NA,994,FALSE,Outfall To Surface Waters
42004029001,40.7106,-77.3183,2050301,Lower Susquehanna-Penns,0.09,NA,994,FALSE,Outfall To Surface Waters
26000005001,43.0085,-84.7365,4050005,Maple,0.09,0.02,993,FALSE,Outfall To Surface Waters
19000735001,41.4785,-91.5712,7080209,Lower Iowa,0.158,0.039,993,FALSE,Outfall To Surface Waters
